293,13,37125,1,2,1
294,25,85400,4,5,1
295,19,58700,2,2,0
296,23,79600,3,3,0
297,22,72725,3,4,1
298,14,49550,2,2,0
299,18,60125,3,4,1
300,25,99000,4,5,1
301,20,74750,3,3,0
302,10,26875,1,1,0
303,20,68825,3,5,2
304,24,72125,3,6,3
305,29,98275,4,4,0
306,28,94350,4,5,1
307,20,62200,3,4,1
308,20,56875,2,3,1
309,20,63550,3,3,0
310,9,24300,1,1,0
311,23,79675,3,3,0
312,24,78475,3,5,2
313,17,52125,2,2,0
314,29,102325,5,6,1
315,24,77875,3,4,1
316,20,65200,3,3,0
317,21,71775,3,4,1
318,13,38100,1,1,0
319,20,58975,2,3,1
320,18,63850,3,3,0
321,14,40225,2,2,0
322,20,61075,3,3,0
323,12,37350,1,1,0
324,30,105975,5,6,1
325,19,59050,2,2,0
326,7,21750,1,1,0
327,24,78925,3,4,1
328,24,76000,3,3,0
329,12,32825,1,1,0
330,14,38300,1,1,0
331,19,60500,3,3,0
332,16,48675,2,2,0
333,20,65025,3,3,0
334,16,47150,2,3,1
335,19,68250,3,4,1
336,21,73800,3,4,1
337,21,71775,3,3,0
338,17,59875,2,3,1
339,26,86550,4,6,2
340,16,52675,2,2,0
341,16,46925,2,2,0
342,20,58825,2,2,0
343,22,76625,3,4,1
344,26,94750,4,5,1
345,23,76800,3,4,1
346,12,30975,1,2,1
347,24,87550,4,4,0
348,22,68700,3,3,0
349,26,90150,4,4,0
350,22,69250,3,4,1
351,23,71650,3,3,0
352,18,54725,2,2,0
353,16,53675,2,2,0
354,19,66975,3,3,0
355,21,73325,3,5,2
356,13,36025,1,1,0
357,12,40500,2,2,0
358,21,63300,3,3,0
359,21,78600,3,4,1
360,11,28675,1,2,1
361,20,65650,3,3,0
362,22,76725,3,4,1
363,26,94725,4,5,1
364,22,75425,3,3,0
365,18,54475,2,2,0
366,24,86600,4,4,0
367,16,51600,2,2,0
368,17,49450,2,2,0
369,10,26975,1,1,0
370,28,97875,4,5,1
371,11,28675,1,1,0
372,23,79650,3,3,0
373,20,67825,3,5,2
374,12,26900,1,1,0
375,16,45000,2,2,0
376,18,55700,2,3,1
377,13,37775,1,1,0
378,18,61100,3,4,1
379,28,102550,5,7,2
380,15,48500,2,3,1
381,14,38325,1,1,0
382,29,104775,5,7,2
383,5,12825,0,0,0
384,18,54250,2,2,0
385,23,72725,3,5,2
386,26,87675,4,5,1
387,25,87850,4,6,2
388,17,54725,2,2,0
389,26,87850,4,5,1
390,18,64800,3,3,0
391,16,48675,2,2,0
392,18,57025,2,3,1
393,20,63300,3,4,1
394,27,105425,5,6,1
395,25,89275,4,4,0
396,15,47450,2,2,0
397,11,32350,1,1,0
398,17,66425,3,3,0
399,23,75825,3,4,1
